crew_id,gender,crew_name
17793,female,Caroline Amies
68804,male,George Akers
23464,male,Denis Lenoir
37301,male,Frank Walsh
39812,male,John McGrath
570124,non-binary,Graham Daniel
589952,non-binary,Ray Merrin
1083635,male,Ronald Shedlo
1338011,non-binary,Michael Holroyd
1393866,non-binary,Felicity Cottrell
1398131,non-binary,David Morani
1402096,non-binary,Peter Robertson
1406986,non-binary,Penny Eyles
1415951,non-binary,Norma Webb
1570213,non-binary,Stuart Hopps
1602683,non-binary,Jupiter Sen
1725267,non-binary,Andy Semple
1725268,non-binary,Kirsten Hecktermann
1725269,non-binary,Loredana Nicolao
1725270,non-binary,Fred Harris
1725271,non-binary,Jill Furmanovsky
1725272,non-binary,Luis Lazo
1725273,non-binary,Dennis McTaggart
1725274,non-binary,James Marsh
1725275,non-binary,Elaine Davis
151,male,Roger Deakins
504,male,Tim Robbins
1204,female,Julia Roberts
2236,male,Tim Bevan
2238,male,Eric Fellner
3264,male,Rudd Simmons
3284,male,Bruce Springsteen
6574,male,Clancy Brown
4446,male,Jon Kilik
4849,non-binary,Anthony J. Ciccolini III
10576,male,Tom Warren
5332,female,Renee Ehrlich Kalfus
5669,male,Douglas Aibel
10298,female,Helen Prejean
10364,male,David Robbins
10365,male,Richard Hoover
11625,female,Lisa Zeno Churgin
13050,non-binary,Tim Monich
15308,female,Sharon Boyle
17992,male,Tod A. Maitland
17993,non-binary,T.J. O'Mara
17994,non-binary,Dan Sable
17995,non-binary,Lynn Sable
10917,male,Simon Abkarian
30601,male,Allan F. Nicholls
46590,male,Eddie Vedder
52991,male,Sam Hoffman
39624,male,Peter Gabriel
73772,male,Barry Levine
91061,non-binary,Lawrence Amanuel
91069,non-binary,Brick Mason
94313,non-binary,Suzanne Weinert
126929,non-binary,Jack Snyder
548849,non-binary,David Stein
938427,non-binary,Allison R. Hebble
957760,male,Ray Hubley
1039164,non-binary,George A. Lara
1171522,non-binary,Kim Marie Druce
1276530,non-binary,Malcolm Ritchie
1287559,non-binary,Mark Seldis
1320551,non-binary,Ma Kalaadevi Ananda
1393372,non-binary,Chuck Stringer
1393455,female,Eva Z. Cabrera
1399957,male,Martin Bernstein
1401997,non-binary,Bill O'Leary
1412081,non-binary,Michal Bigger
1412113,non-binary,Demmie Todd
1434615,male,Bradford L. Hohle
1441122,non-binary,R.A. White
1445469,non-binary,Aaron F. Quarles
1464521,non-binary,Richie Ford
1472378,female,Barbara Heller
1530326,non-binary,Lance Shepherd
1532409,non-binary,Patrick Mullins
1535440,non-binary,Michael Kriston
1537431,non-binary,Greg Addison
1551815,non-binary,David Campbell
1573081,non-binary,Andy Harris
1573082,non-binary,Mitchell Andrew Lillian
1667091,non-binary,Graham Stumpf
1667289,non-binary,Tony Arnaud
1680639,male,Tom Salvatore
1711218,non-binary,Michele Giordano
1771830,non-binary,Robin Brown
1773951,non-binary,Christie Alexander
1773953,non-binary,Michael Curry Sr.
1773954,non-binary,Patrick McGuire
1773955,non-binary,Patrick K. Coppinger
1773956,non-binary,David Spinozza
1773957,non-binary,Brad 'Mo' Gremillion
1773958,non-binary,Kayla Chaillot
1773959,non-binary,Pete Aquino
1773960,non-binary,Gary Chester
1773961,non-binary,Barry Gastelu
1773962,non-binary,Thomas Wright
1773963,non-binary,Lucian Baran
1773964,non-binary,Greg Cattano
1773965,non-binary,Susie Blanchard
1773966,non-binary,Scott August
1773967,non-binary,Scott Dior
1773968,non-binary,John Dowdell
1773969,non-binary,Jerry Everett
1774044,non-binary,Clare Larson
1774046,non-binary,William Moore
1774047,non-binary,Jonathan Graham
1774049,non-binary,Mindy Sheldon
1774052,non-binary,Nancy Kriegel
1774053,non-binary,Yvette Nabel
1774060,non-binary,Morgan Miller
1774061,non-binary,Rashid Chinchanwala
2952,female,Avy Kaufman
2289,non-binary,John Barry
56697,male,Charley Beal
77867,male,Stephen Low
91050,female,Cynthia Flynt
1173111,non-binary,James Lahti
1395701,non-binary,Joe Gonzalez
1439903,non-binary,Andrew Gellis
1439907,non-binary,Andrew Kitzanuk
1467083,non-binary,Kate Yatsko
17167,male,Andy Tennant
147476,non-binary,Deborah Dean Davis
57434,female,Amy Heckerling
9341,non-binary,Bill Pope
57426,female,Debra Chiate
1460574,non-binary,Robert Lawrence
38411,non-binary,Steven J. Jordan
25143,male,David Kitay
42909,female,Mona May
51557,female,Marcia Ross
16730,non-binary,Darrell James Roodt
3558,male,Ronald Harwood
123828,male,Alan Paton
3774,male,Joshua Sinclair
33315,male,Richard Loncraine
1327,male,Ian McKellen
531,male,Danny Elfman
5271,female,Lisa Rinzler
11447,male,Albert Hughes
11448,male,Allen Hughes
11455,male,Dan Lebental
69448,male,Michael Henry Brown
69449,male,Darryl Porter
52405,male,Michael Hoffman
227501,non-binary,Rose Termain
114886,non-binary,Rupert Walters
150352,non-binary,Sarah Blackburn
141474,non-binary,Mark Bentley
11386,male,James Acheson
4014,male,Paul W.S. Anderson
3961,male,Martin Hunter
9204,male,George S. Clinton
26714,male,John R. Leonetti
10809,male,Robert Engelman
43518,male,Lawrence Kasanoff
57256,non-binary,Ed Boon
57257,non-binary,John Tobias
57258,non-binary,Kevin Droney
57259,non-binary,Lauri Apelian
57260,female,Alison Savitch
34652,non-binary,Danny Simon
1158477,female,Jules Stewart
5216,male,Gus Van Sant
7794,female,Joyce Maynard
7795,non-binary,Buck Henry
7627,female,Laura Ziskin
2553,non-binary,Jonathan T. Taplin
7797,non-binary,Leslie Morgan
7798,male,Sandy Isaac
6389,non-binary,Eric Alan Edwards
6390,male,Curtiss Clayton
7800,female,Deirdre Bowen
6628,female,Missy Stewart
7802,female,Carol Lavoie
6392,female,Beatrix Aruna Pasztor
1530,male,Howard Feuer
3047,female,Jocelyn Moorhouse
28714,female,Sarah Pillsbury
59670,female,Jane Anderson
3050,female,Jill Bilcock
153,male,Thomas Newman
492,male,Janusz Kamiński
1788045,non-binary,Whitney Otto
90559,female,Midge Sanford
8703,female,Patricia Whitcher
2212,male,Walter F. Parkes
67390,non-binary,Deborah Jelin Newmyer
8701,female,Laurie MacDonald
3191,female,Risa Bramon Garcia
5914,female,Mary Vernieu
5059,male,Leslie Dilley
4953,male,Ed Verreaux
8867,male,Marvin March
19310,female,Ruth Myers
117,male,Howard Shore
605,male,Michael Kaplan
4197,male,Clay A. Griffith
944,male,Arthur Max
2122,male,William Hoy
6581,male,Richard Francis-Bruce
4768,female,Lynn Harris
5290,female,Kim Coleman
6955,male,Vincent Landay
7467,male,David Fincher
7537,non-binary,Steve Boeddeker
7475,non-binary,Ceán Chaffin
7763,non-binary,Ren Klyce
11420,male,Gianni Nunnari
11815,male,Dan Kolsrud
10764,male,Arnold Kopelson
12047,male,Andrew Kevin Walker
12048,female,Phyllis Carlyle
12050,female,Anne Kopelson
12051,male,Gary Wissner
14046,non-binary,Danny Cangemi
12639,non-binary,Hugo Santiago
12775,non-binary,Joe Fineman
15315,non-binary,Ellen Segal
14660,non-binary,Peter Albiez
10820,male,Barry Chusid
16563,non-binary,Charles A. Tamburro
27039,non-binary,Aisha Coley
18782,non-binary,Michele Platt
19747,non-binary,John Nutt
37925,male,Conrad W. Hall
65753,male,Richard Saperstein
57076,male,Stephen Joel Brown
69895,non-binary,Nana Greenwald
79783,non-binary,Chris Gibbin
91056,non-binary,Ric Keeley
91057,non-binary,Ted Zachary
91133,non-binary,Mark Graziano
112526,non-binary,Allan Wertheim
101608,male,Rob Bottin
950637,male,William C. Gerrity
957581,male,Patrick Dodd
957990,male,Monty Westmore
1025337,male,William Davidson
1313815,non-binary,Larry Velasco
1325234,non-binary,Jean Ann Black
1325650,non-binary,Elizabeth Lapp
1325655,non-binary,Elinor Bardach
1377235,non-binary,Russell McEntyre
1378207,non-binary,Wayne Stone
1378229,non-binary,Marvin E. Lewis
1398970,non-binary,David Emmerichs
1399996,male,Robert J. Litt
1399997,male,Elliot Tyson
1400364,non-binary,Lori Rowbotham
1401354,female,Wendy Cox
1404878,non-binary,Becky Ochoa
1406124,male,Michael A. Chavez
1411293,male,Peter Sorel
1412204,non-binary,Dale Myrand
1442535,male,Chuck Picerni Jr.
1458993,non-binary,Michael Hancock
1522742,female,Jennifer McNamara
1537103,non-binary,Jan O'Connell
1542917,non-binary,Yvan Lucas
1544639,female,Angie Rubin
1546115,male,Willie D. Burton
1549263,non-binary,John Lissauer
1558238,non-binary,Robert S. Mendelsohn
1558240,non-binary,Paul Hargrave
1558241,non-binary,Brad Edmiston
1558242,non-binary,Greg Kimble
1558250,non-binary,Robert C. Lusted
1558253,non-binary,Francesca Dodd
1558254,non-binary,Kim B. Christensen
1558255,non-binary,Jennifer L. Ware
1558256,non-binary,Rick Hart
1558257,non-binary,David Behle
1558258,non-binary,Bert Dovo
1558267,non-binary,Sanford Panitch
1588279,non-binary,Larry J. Aube
1595467,non-binary,George Alden
1598650,non-binary,Andrea Gargano
6340,female,Susannah Grant
15813,male,Alan Menken
15815,male,H. Lee Peterson
37078,male,Philip LaZebnik
15774,non-binary,Chris Buck
65530,male,Mike Gabriel
65531,male,Eric Goldberg
65532,male,Carl Binder
65533,male,James Pentecost
65534,non-binary,Andreas Deja
1113194,non-binary,Dave Kupczyk
1397792,non-binary,Marlon West
1447301,non-binary,Trevor Tamboline
1447368,non-binary,Randy Sanchez
1447370,male,Tim Allen
1447376,male,Anthony DeRosa
1447380,non-binary,Craig R. Maras
1447483,non-binary,Rick Moore
1447547,non-binary,Brendan Harris
1447573,non-binary,Maria Gonzalez
1447576,non-binary,David 'Joey' Mildenberger
1447587,non-binary,Peter J. Deluca
1448084,non-binary,Dan Lund
1451677,non-binary,John Huey
1452488,non-binary,Pat Sito
1452489,non-binary,Thomas Baker
1453513,male,Rob Bekuhrs
1455541,non-binary,Larry White
1457930,non-binary,James Baker
1459611,non-binary,Brice Mallier
55439,female,Patricia Rozema
55660,non-binary,Barbara Tranter
20182,male,Robert Lantos
39827,non-binary,Lesley Barber
55661,non-binary,Douglas Koch
35332,female,Susan Shipton
9032,male,Bryan Singer
9034,male,Michael McDonnell
4584,male,Robert Jones
9036,non-binary,Art Horan
9037,non-binary,François Duplat
9038,non-binary,Hans Brockmann
9040,non-binary,Newton Thomas Sigel
9039,male,John Ottman
9041,male,Howard Cummings
8221,male,David Lazan
9043,female,Louise Mingenbach
9044,female,Vicky Herman
9035,male,Kenneth Kokin
9033,male,Christopher McQuarrie
1017376,non-binary,Chris Squires
1511737,male,Geoffrey Patterson
1732486,male,Craig Woods
1568646,non-binary,Robert C. Carlson
38579,male,Bruce Douglas Johnson
1357066,non-binary,P. Scott Sakamoto
1431027,non-binary,Wendy Dallas
1341776,non-binary,Tony Bonaventura
111893,non-binary,John Coven
98542,non-binary,David P. Barton
1406261,non-binary,Reinhart Peschke
80298,male,Gary Jensen
1732503,non-binary,Lia Vollack
1402170,non-binary,Haley McLane
1732490,non-binary,Mark Meloccaro
1732491,non-binary,Lori Eskowitz
1732492,non-binary,Tara Spurlock
143893,non-binary,Michelle Bühler
1433996,non-binary,Barbara Olvera
1732494,non-binary,Chanel Salzer
1732495,female,Ashley Friedman
14100,non-binary,Roy L. Downey
1397737,non-binary,Geno Hart
1552019,non-binary,Joe Cosentino
1732496,non-binary,Ken Plumlee
1552008,non-binary,Joseph Aroesti
1732498,non-binary,Ellen Francisco
1529600,non-binary,David Pollack
1732499,non-binary,Caroline Burton
1415109,male,John Johnson
19156,female,Kathy Driscoll
1527280,female,Lisa Miller Katz
1531492,non-binary,Michael Tinger
1049330,male,Roger Fenton
113075,male,Chuck Michael
1732501,non-binary,David Spence
1550072,non-binary,Sukey Fontelieu
1732502,non-binary,Nash Michael
1446545,non-binary,Karen G. Wilson
1406242,non-binary,Richard Burton
37038,male,Larry Groupé
1732504,non-binary,Gloria Kaiser
100505,male,Richard W. Munchkin
1046,female,Juliet Taylor
1243,male,Woody Allen
1265,female,Letty Aronson
3658,male,Robert Greenhut
6348,male,Jeffrey Kurland
6990,female,Helen Robin
6993,male,Charles H. Joffe
6994,male,Jack Rollins
10440,female,Susan E. Morse
15432,male,Robert Hein
15194,male,Carlo Di Palma
17221,non-binary,Susan Bode
20967,male,Dick Hyman
23966,male,Santo Loquasto
27562,female,Jean Doumanian
67094,male,J.E. Beaucaire
578324,non-binary,Thomas A. Reilly
1459590,male,Dick Mingalone
1459591,female,Kay Chapin
1531576,female,Sylvia Menno
1535541,male,Gary Alper
1551185,male,Scott Kordish
1561296,male,Michael Proscia Jr.
1561297,male,Micah Solomon
1561298,non-binary,Glenn Lloyd
128107,male,Gianni Amelio
35096,non-binary,Andrea Porporati
567786,male,Alessandro Sermoneta
71338,female,Holly Goldberg Sloan
140354,male,Ulu Grosbard
72583,non-binary,Barbara Turner
30586,male,Robert Tinnell
30589,male,David Sherman
1038,female,Jodie Foster
56945,non-binary,Chris Radant
18179,male,W.D. Richter
56947,non-binary,Peggy Rajski
4140,male,Mark Isham
47275,male,Lajos Koltai
3394,female,Lynzee Klingman
56946,non-binary,Stuart Kleinman
19872,male,Andrew McAlpine
9025,male,James E. Tocci
8648,non-binary,Barbara Drake
20172,female,Susan Lyall
1413197,non-binary,Taryn Weaver
958273,female,Dianne Dreyer
1467165,non-binary,Anne S. Reilly
28898,male,Michael Radford
67789,male,Antonio Skármeta
5812,male,Furio Scarpelli
67790,non-binary,Giacomo Scarpelli
32309,male,Mario Cecchi Gori
57301,non-binary,Vittorio Cecchi Gori
67791,non-binary,Gaetano Daniele
66675,male,Luis Bacalov
66641,non-binary,Franco Di Giacomo
18333,male,Roberto Perpignani
38527,male,Robert Lepage
7908,male,Frank Oz
9964,female,Melissa Mathison
8523,male,Russell Carpenter
14712,non-binary,Randy Edelman
10935,male,Ian Crafford
1246837,non-binary,Jane Startz
664,male,Frank Marshall
1176290,non-binary,Kate Kennedy
19304,male,John Schlesinger
1594448,non-binary,Erika Holzer
6875,male,Peter Honess
1043831,non-binary,Amir Mokri
1262,female,Mali Finn
10220,male,Stephen Hendrickson
437,male,David J. Bomba
60065,non-binary,Michael I. Levy
5626,male,Michael Polaire
1594449,non-binary,Kathryn Knowlton
19309,female,Jan K. Bergstrom
1341865,female,Ana Maria Quintana
1324652,female,Melinda Sue Gordon
58088,female,Beth Jochem Besterveld
8653,non-binary,Edward Tise
1261679,non-binary,Bobby J. Foxworth
1378226,non-binary,Michael Herbick
1378170,male,Donald O. Mitchell
1394130,non-binary,Frank A. Montaño
1402250,male,Martin Maryska
1407354,non-binary,Terry Rodman
1594450,non-binary,Todd O. Russell
1213,male,James Newton Howard
1327842,male,Michael Trent
67803,female,Amanda Silver
67802,male,Rick Jaffa
18356,male,Stephen Herek
21101,male,Patrick Sheane Duncan
21102,male,Michael Nolin
7714,male,Michael Kamen
11409,male,Oliver Wood
1521767,non-binary,David Nichols
14713,male,Ken Chase
71245,male,Jeffrey Downer
21103,male,Tim Chau
1397738,non-binary,Adrienne Hamalian-Mangine
1536538,non-binary,Valerie Mickaelian Kucera
72258,male,Steve Boyum
58720,female,Trudy Ship
6479,female,Sharon Bialy
11373,non-binary,Dina Lipton
1456487,male,Werner Sherer
1424151,non-binary,Gerald Quist
1536540,non-binary,Mary L. Pyanowski
1415329,non-binary,Susan V. Kalinowski
1536541,non-binary,Martin 'Vinnie' Hagood
1536542,non-binary,Gemma La Mana
1377132,non-binary,David Luckenbach
1398127,non-binary,William D. Barber
1536543,non-binary,Judith James
8708,non-binary,Richard C. Franklin
957353,male,Jeffrey Wetzel
1881500,non-binary,Alan Locke
1434894,non-binary,Greg McMickle
83085,non-binary,Albert Gasser
1406616,non-binary,Chris Jargo
1456476,non-binary,Nils C. Jensen
122464,male,David Kern
1415618,male,Donald J. Malouf
55228,non-binary,Earl Sampson
1409270,non-binary,Thomas Whiting
1789398,non-binary,Bob Riggs
1594987,non-binary,James B. Crawford
1657664,non-binary,Gene Kearney
1602876,non-binary,Michael Laws
1568647,non-binary,Bob Munoz
1881503,non-binary,Nick Papanickolas
1628600,non-binary,Linda Henrikson
38412,female,Tara Timpone
1442519,non-binary,Joanna Guzzetta
1458533,male,Christopher Brooks
1881504,non-binary,Bruce McDonald
45649,male,Paris Barclay
35690,male,Shawn Wayans
9562,male,Marlon Wayans
35693,male,Phil Beauman
35696,male,Eric L. Gold
35689,male,Keenen Ivory Wayans
2145,male,Mark Burg
66133,male,Dan Genetti
66134,male,John Barnes
30873,non-binary,Russ Brandt
44993,male,Marshall Harvey
66135,male,William Young
49361,male,Bill Bennett
5724,male,Denis Leary
87137,male,Mike Armstrong
57871,male,Bradley Jenkel
51702,male,Brad Krevoy
51703,male,Steven Stabler
57872,non-binary,Adam Leff
57873,non-binary,Mitchell Peck
57874,male,Andrew Gross
432,male,Phedon Papamichael
7414,male,Christopher Greenbury
57870,male,Jason Bloom
69721,male,Farhad Mann
69723,non-binary,Keith Fox
12526,male,Avram Butch Kaplan
64052,male,Steven A. Lane
69724,non-binary,Peter A. McRae
64053,non-binary,Robert Pringle
64054,non-binary,Edward Simons
64055,male,Clive Turner
12634,non-binary,Ward Russell
64196,male,Joel Goodman
3027,male,Stephen King
7300,male,Joseph Stefano
15890,male,James Foley
18496,male,Carlos Conti
20718,male,Claude Berri
35137,female,Josiane Balasko
38401,non-binary,Patrick Aubrée
38403,non-binary,Telsche Boorman
38492,non-binary,Gérard de Battista
38493,non-binary,Fabienne Katany
37932,male,F. Gary Gray
65134,male,DJ Pooh
9778,male,Ice Cube
61654,non-binary,Frank Fitzpatrick
5912,male,Graeme Revell
7731,female,Elaine J. Huzzar
3686,female,Johanna Ray
11422,female,Cecilia Montiel
11424,male,Felipe Fernández del Paso
11425,non-binary,Graciela Mazón
5911,female,Elizabeth Avellan
11421,non-binary,John Esposito
11419,male,Robert Kurtzman
68802,male,Meir Teper
10630,non-binary,Dean Beville
1596321,non-binary,Matthew C. Beville
1851719,non-binary,Allan Bromberg
1851720,non-binary,Carrie Cashman
1851721,non-binary,Gloria Cooper
1851722,non-binary,Gloria Cooper
1341339,non-binary,Patrushkha Mierzwa
113043,male,Scott Curtis
1415966,female,Solange S. Schwalbe
1232529,non-binary,Tom Gerard
1398123,male,Sergio Reyes
1433718,non-binary,Dana Gustafson
1269306,non-binary,Warren Hamilton Jr.
1395022,male,Greg Hedgepath
1341404,non-binary,Patricio A. Libenson
554888,non-binary,Charles Maynes
1440822,non-binary,John Pospisil
1564584,non-binary,Charles Ewing Smith
1433719,non-binary,William Jacobs
1424130,non-binary,B. Tennyson Sebastian III
1404838,non-binary,Frank Smathers
1547309,non-binary,Mark Ulano
1039595,male,John Bisson
1851723,non-binary,Gill Montie
57112,female,Tamara Smith
1685556,non-binary,Brian Bettwy
16493,male,Michael Atwell
1851726,non-binary,Jennifer Flynn
1851727,non-binary,Wendy Jerde
1851728,non-binary,Adam Markey
1851729,non-binary,Pedro V. Suchite
1851730,non-binary,Alex Bogartz
1443060,non-binary,Robert Clark
1851731,non-binary,Larry McCauley
1851732,non-binary,David Shwartz
1783637,non-binary,Chris Carriveau
1851733,male,Kenneth Carriveau
1851734,non-binary,Paul Dowler
1851736,non-binary,Gregg M. Hartman
1662324,non-binary,Jeff Hay
1851737,non-binary,Howard Payne Miller
1558414,non-binary,Michael Whetstone
1358149,non-binary,Colin De Rouin
1538213,non-binary,Adam Lustig
1851738,non-binary,Martin Milligan
1423747,non-binary,Abigail Sheiner
1897884,non-binary,Jay Beattie
1391697,male,Steve M. Davison
1897875,non-binary,Patrick Yackett
1647714,male,Alan Cohen
1897876,non-binary,Young Vance Cohen
74992,non-binary,Joyce Rudolph
1897877,non-binary,Mary Kay Jensen
29928,female,Jillian Kreiner
1797178,non-binary,Craig Braginsky
1462603,non-binary,Antoine Durr
1897881,non-binary,Ken Bondy
1599642,non-binary,Bruce Callahan
1897882,non-binary,Laura Rush
1401122,non-binary,Caylah Eddleblute
1877362,non-binary,Nick Roberts
1897886,non-binary,William Atwell
